instance_id,family,tier,split,spec_version,generator_version,master_seed,instance_seed,regime,generator_mode,origin,raw_file,raw_sha256,canonical_file,canonical_sha256,config_sha256,generation_plan_sha256,code_commit,n,level,raw_term_count,canonical_term_count,canonical_degree,m3,cubic_density,cubics_per_variable,pair_shadow_size,pair_reuse_score,Delta2,pair_degree_mean,pair_degree_max,fraction_reused_pairs,fraction_cubics_with_shared_pair,overlap_graph_nodes,overlap_graph_edges,overlap_graph_components,overlap_graph_max_degree,coefficient_min,coefficient_max,coefficient_abs_max,coefficient_l1,positive_cubic_mass,negative_cubic_mass,positive_cubic_count,negative_cubic_count,canonical_cancellation_count,canonical_cancellation_mass,candidate_pair_count,tau2,tau2_status,tau2_lower_bound,tau2_upper_bound
inst_c4f7f15fb4d34d0c48ee7c85dea7e846efc521f79aba3f47e9cb971bff038a3c,cubic_spin_glass,compilation,train,benchmark_spec_v1.0,formal_data_v1,2026082701,5489612364778759370,high,anchor_pair,formal_compilation_generation,raw/cubic_spin_glass/inst_c4f7f15fb4d34d0c48ee7c85dea7e846efc521f79aba3f47e9cb971bff038a3c.json,a8082373bac60c83a76808ffc0e86bd797f7d20243a83523ed966bbd2b01d3c9,canonical/inst_c4f7f15fb4d34d0c48ee7c85dea7e846efc521f79aba3f47e9cb971bff038a3c.json,63dce183d457b0c435b859c9133e8b9eca21f8863ec7d1948489608e3a9e247e,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16,16,4,64,155,3,64,0.11428571428571428,4.0,89,0.5364583333333333,14,2.157303370786517,14,0.4157303370786517,1.0,64,457,1,25,-18.0,32.0,32.0,1032.0,208.0,304.0,26,38,43,696.0,89,,bounded_pair_shadow_too_large,1,5
inst_c509325172b5b725870efeab7b1ee663cf118c3d5f52498275e25d6bbec8fcc5,max3sat,compilation,test,benchmark_spec_v1.0,formal_data_v1,2026082701,4458152911019544031,intermediate,uniform,formal_compilation_generation,raw/max3sat/inst_c509325172b5b725870efeab7b1ee663cf118c3d5f52498275e25d6bbec8fcc5.json,c3cfb7a8e6970cb0c5c03bb03b8b219aa512086b58bdf883d8a28b882ea20953,canonical/inst_c509325172b5b725870efeab7b1ee663cf118c3d5f52498275e25d6bbec8fcc5.json,98f8d7c76b2e0318c2f973e03ced092c0be3eaeda2720fd37c11b19ab4736df2,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16,16,4,64,147,3,63,0.1125,3.9375,100,0.47089947089947093,6,1.89,6,0.56,1.0,63,137,2,10,-14.0,25.0,25.0,532.0,107.0,81.0,33,30,23,130.0,100,,bounded_pair_shadow_too_large,1,28
inst_c5bac017b3e56ce9614f19eed76797e511f81cea2eccb992920a1a9b1902b35f,max3sat,compilation,train,benchmark_spec_v1.0,formal_data_v1,2026082701,7641824597192447551,intermediate,uniform,formal_compilation_generation,raw/max3sat/inst_c5bac017b3e56ce9614f19eed76797e511f81cea2eccb992920a1a9b1902b35f.json,51bc3fd38c264ee31590800cf59e1aac8e5c2f21ad2292ead08f6d93fc1f212c,canonical/inst_c5bac017b3e56ce9614f19eed76797e511f81cea2eccb992920a1a9b1902b35f.json,b8d2cf5eed69a4b60cd58b59e808f004416364ceccd47e91e6685fee9148551a,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16,20,4,80,186,3,79,0.06929824561403508,3.95,143,0.3966244725738397,4,1.6573426573426573,4,0.48951048951048953,0.9873417721518988,79,123,2,8,-8.0,14.0,14.0,647.0,136.0,93.0,46,33,20,116.0,143,,bounded_pair_shadow_too_large,1,37
inst_c953f174f2a63e6344fc92986f80da94e87d4acd3ab259c8f9d9332832f86a3e,cubic_spin_glass,compilation,train,benchmark_spec_v1.0,formal_data_v1,2026082701,1932443757056262954,high,anchor_pair,formal_compilation_generation,raw/cubic_spin_glass/inst_c953f174f2a63e6344fc92986f80da94e87d4acd3ab259c8f9d9332832f86a3e.json,24d71bfbce2dc649373600a9743caac94abbd771dde7fd3aaae0896f2d38cfc2,canonical/inst_c953f174f2a63e6344fc92986f80da94e87d4acd3ab259c8f9d9332832f86a3e.json,c8db50672dc98383e411ec70a6bc0c583f268b40556128dd6ba854e65f050167,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16,16,4,64,158,3,64,0.11428571428571428,4.0,93,0.515625,14,2.064516129032258,14,0.41935483870967744,1.0,64,425,1,17,-16.0,16.0,16.0,1026.0,216.0,296.0,27,37,38,702.0,93,,bounded_pair_shadow_too_large,1,5
inst_ccb599d971d1da8d223cf442b00bd17f867272a51c5c1f8e79983c9f8942e2eb,max3sat,compilation,train,benchmark_spec_v1.0,formal_data_v1,2026082701,7216845490970225209,low,anchor_pair,formal_compilation_generation,raw/max3sat/inst_ccb599d971d1da8d223cf442b00bd17f867272a51c5c1f8e79983c9f8942e2eb.json,f0cb6ba8f8c0261f2b67b9bb9f9296d81a64c88c80b3b69ca83bc8778451c169,canonical/inst_ccb599d971d1da8d223cf442b00bd17f867272a51c5c1f8e79983c9f8942e2eb.json,9f4d9498f9d4a9b8f4e5556503710689df8327b0b25429a562bf411b9d6955dd,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16,8,2,16,34,3,11,0.19642857142857142,1.375,20,0.3939393939393939,6,1.65,6,0.3,1.0,11,29,1,7,-10.0,7.0,10.0,122.0,23.0,12.0,5,6,12,42.0,20,2,exact,2,2
inst_cd62fc2eb91018e6a9da61c7b64c837ad5b988a267bd06e44091a7bb226c6327,cubic_spin_glass,compilation,train,benchmark_spec_v1.0,formal_data_v1,2026082701,4970411043118741828,low,anchor_pair,formal_compilation_generation,raw/cubic_spin_glass/inst_cd62fc2eb91018e6a9da61c7b64c837ad5b988a267bd06e44091a7bb226c6327.json,036032a084662fe523fd637b2e73575982c3ac61b50a713c388e5c06a9d8c764,canonical/inst_cd62fc2eb91018e6a9da61c7b64c837ad5b988a267bd06e44091a7bb226c6327.json,4b6706e7e7aa285d06f1f45d76dc3bcf7f52a445f0f55eac60871264f68e459c,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16,12,1,12,46,3,12,0.05454545454545454,1.0,25,0.3055555555555556,8,1.44,8,0.12,1.0,12,35,1,8,-8.0,8.0,8.0,224.0,48.0,48.0,6,6,10,100.0,25,,bounded_pair_shadow_too_large,1,2
inst_ce1381fba0e0749fbb1c4e403906dd932f3e490f5396e27cb97b99d9196bf5d8,max3sat,compilation,train,benchmark_spec_v1.0,formal_data_v1,2026082701,7821695708836310836,intermediate,anchor_pair,formal_compilation_generation,raw/max3sat/inst_ce1381fba0e0749fbb1c4e403906dd932f3e490f5396e27cb97b99d9196bf5d8.json,7a7c648ceebb02e86373c200533adcc3dacc7f9e11a61c4a5628b63da3454b41,canonical/inst_ce1381fba0e0749fbb1c4e403906dd932f3e490f5396e27cb97b99d9196bf5d8.json,3534b8f0fcd2cd9c75ef2f6b62512f8a2fedafbad9fe25ff3817e1da7ca3ed33,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16,16,4,64,78,3,27,0.048214285714285716,1.6875,52,0.3580246913580247,14,1.5576923076923077,14,0.11538461538461539,1.0,27,173,1,15,-20.0,15.0,20.0,322.0,57.0,62.0,12,15,31,294.0,52,,bounded_pair_shadow_too_large,1,2
inst_d00ca93e6523bcec641670bd2f915a9e935326dd3a40ad48fc79f3a9c5c91ded,cubic_spin_glass,compilation,train,benchmark_spec_v1.0,formal_data_v1,2026082701,2761336000498851865,intermediate,uniform,formal_compilation_generation,raw/cubic_spin_glass/inst_d00ca93e6523bcec641670bd2f915a9e935326dd3a40ad48fc79f3a9c5c91ded.json,06f98e215a0b785a6f938051d56a5cbffc21d0bddfd5d692e905c3788e3c3523,canonical/inst_d00ca93e6523bcec641670bd2f915a9e935326dd3a40ad48fc79f3a9c5c91ded.json,4b65b97aaf7363e165abc7ea7e6f4bac9aad2837eaec5115939edacbcf287c2d,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16,12,2,24,77,3,24,0.10909090909090909,2.0,46,0.36111111111111116,3,1.565217391304348,3,0.43478260869565216,1.0,24,32,2,5,-8.0,12.0,12.0,460.0,128.0,64.0,16,8,23,188.0,46,,bounded_pair_shadow_too_large,1,11
inst_d11e45c41a0ff1ded85963a8b0d3c48fb95e655fe90cb4d8e70151bb71db3e2a,max3sat,compilation,train,benchmark_spec_v1.0,formal_data_v1,2026082701,8099591619132959613,high,anchor_pair,formal_compilation_generation,raw/max3sat/inst_d11e45c41a0ff1ded85963a8b0d3c48fb95e655fe90cb4d8e70151bb71db3e2a.json,f3e7a2b66ace16bcdadf28b4af031958f360f69b9b8fc35d501f4d8c2a553330,canonical/inst_d11e45c41a0ff1ded85963a8b0d3c48fb95e655fe90cb4d8e70151bb71db3e2a.json,0b4bb52be31f77d2937411385fd26e1c3b52b3607cf54f28188ef831188fa2d6,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16,12,6,72,59,3,19,0.08636363636363636,1.5833333333333333,30,0.4736842105263158,10,1.9,10,0.36666666666666664,1.0,19,99,1,18,-14.0,29.0,29.0,273.0,23.0,70.0,7,12,44,472.0,30,,bounded_pair_shadow_too_large,1,2
inst_d14cd6885001ea20ec547911c34c72177f32f5b9a45bc6fab58ee35ad20fc8dc,max3sat,compilation,test,benchmark_spec_v1.0,formal_data_v1,2026082701,7268058173130294423,low,anchor_pair,formal_compilation_generation,raw/max3sat/inst_d14cd6885001ea20ec547911c34c72177f32f5b9a45bc6fab58ee35ad20fc8dc.json,09a049aef62a2b2286a09f04da52a342f5d65a9f8802d9fe4c408a5047cce2f8,canonical/inst_d14cd6885001ea20ec547911c34c72177f32f5b9a45bc6fab58ee35ad20fc8dc.json,7769b2223451a489883c53b6b07f459ea5eefc8d53bf40d7aef5b4bb41294ce9,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16,12,2,24,37,3,12,0.05454545454545454,1.0,24,0.33333333333333337,7,1.5,7,0.16666666666666666,1.0,12,33,1,7,-6.0,10.0,10.0,120.0,18.0,19.0,7,5,15,104.0,24,,bounded_pair_shadow_too_large,1,2
inst_d278b327d76f6ef06ca10dfd016bdc3d469773e53692f7a49d4760cf4c666252,max3sat,oracle,test,benchmark_spec_v1.0,formal_data_v1,2026082701,140798990016499620,low,anchor_pair,formal_oracle_generation,raw/max3sat/inst_d278b327d76f6ef06ca10dfd016bdc3d469773e53692f7a49d4760cf4c666252.json,db614545d4a4c4459f43440c3d13e56be41426d61d3d7a212d2a26dc083a386a,canonical/inst_d278b327d76f6ef06ca10dfd016bdc3d469773e53692f7a49d4760cf4c666252.json,83583c1a22cda33e7349135297f8276f3c4240b9d93884874445741ec90fc5d7,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16,5,2,10,14,3,5,0.5,1.0,9,0.4,3,1.6666666666666667,3,0.4444444444444444,1.0,5,8,1,4,-4.0,5.0,5.0,42.0,15.0,4.0,4,1,4,20.0,9,2,exact,2,2
inst_d28d32be2aa609b3d4a6fd9bbfb880e2b75cff8400d2467930452c7f49defb3d,max3sat,compilation,test,benchmark_spec_v1.0,formal_data_v1,2026082701,8774565909497396817,low,uniform,formal_compilation_generation,raw/max3sat/inst_d28d32be2aa609b3d4a6fd9bbfb880e2b75cff8400d2467930452c7f49defb3d.json,a859170b54045e0cfcef9e9719f24b25aa2b5bd619477222cd5908b2170af4d4,canonical/inst_d28d32be2aa609b3d4a6fd9bbfb880e2b75cff8400d2467930452c7f49defb3d.json,92b135a9067754f0fb27c07e4846aa7fbafc2940c62dcff5fc6c0cbd86b45971,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16,12,2,24,62,3,24,0.10909090909090909,2.0,48,0.33333333333333337,4,1.5,4,0.3125,0.875,24,35,5,8,-8.0,8.0,8.0,165.0,22.0,39.0,10,14,10,40.0,48,,bounded_pair_shadow_too_large,1,12
inst_d39931f25d0a580985f2d689473d0b69f872405923e4b602501f05ec114e6507,cubic_spin_glass,compilation,validation,benchmark_spec_v1.0,formal_data_v1,2026082701,9207958756223173119,intermediate,uniform,formal_compilation_generation,raw/cubic_spin_glass/inst_d39931f25d0a580985f2d689473d0b69f872405923e4b602501f05ec114e6507.json,4fd682b8d6c7d51920b81ccb2cf97f5de2da767cb40c7b1e48652b271ca3cb6f,canonical/inst_d39931f25d0a580985f2d689473d0b69f872405923e4b602501f05ec114e6507.json,4e358314d1033e650c047904a575bfdc6acdec1bb001eac6aae18b41d1a34029,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16,12,2,24,76,3,24,0.10909090909090909,2.0,48,0.33333333333333337,4,1.5,4,0.375,0.9583333333333334,24,31,2,6,-8.0,10.0,10.0,444.0,96.0,96.0,12,12,23,204.0,48,,bounded_pair_shadow_too_large,1,12
inst_d3c2d6023cd84ca91146b592338437fe9dff0b1e99c18bee1d0bf70aeae6a8e9,cubic_spin_glass,oracle,train,benchmark_spec_v1.0,formal_data_v1,2026082701,4941292674240926490,low,uniform,formal_oracle_generation,raw/cubic_spin_glass/inst_d3c2d6023cd84ca91146b592338437fe9dff0b1e99c18bee1d0bf70aeae6a8e9.json,1c46d43b1c6b041b82de7ea4eb2a06cdc8a2c4a5d290e6b81c2f22f5290d4c6f,canonical/inst_d3c2d6023cd84ca91146b592338437fe9dff0b1e99c18bee1d0bf70aeae6a8e9.json,05424cc30afa9ccbbcd9114c5ec3de5c3f02e206b80cb445d1e5e612d625c27d,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16,8,1,8,33,3,8,0.14285714285714285,1.0,19,0.20833333333333337,3,1.263157894736842,3,0.15789473684210525,0.875,8,7,3,3,-8.0,8.0,8.0,158.0,24.0,40.0,3,5,10,58.0,19,4,exact,4,4
inst_d3c6a9aaeb39e276f75da8011cade132a868ef0f7cc911933833f479a8fae9b6,cubic_spin_glass,compilation,test,benchmark_spec_v1.0,formal_data_v1,2026082701,4785529800884332653,low,uniform,formal_compilation_generation,raw/cubic_spin_glass/inst_d3c6a9aaeb39e276f75da8011cade132a868ef0f7cc911933833f479a8fae9b6.json,535659ed074c5012bd356d35268d290bf25bef7660924c97c02ea759d56b3aa9,canonical/inst_d3c6a9aaeb39e276f75da8011cade132a868ef0f7cc911933833f479a8fae9b6.json,78adb68e3979bc9c11cc56059188521ab02eea617e16132019ca810eda34619e,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16,16,1,16,65,3,16,0.02857142857142857,1.0,40,0.16666666666666663,3,1.2,3,0.15,0.6875,16,10,8,3,-12.0,10.0,12.0,330.0,72.0,56.0,9,7,15,102.0,40,,bounded_pair_shadow_too_large,1,10
inst_d41f0f7cfadf548afd8b36d546bb429f87eb0a321ce54be13730294aea45e72a,max3sat,oracle,validation,benchmark_spec_v1.0,formal_data_v1,2026082701,556820323057416705,intermediate,anchor_pair,formal_oracle_generation,raw/max3sat/inst_d41f0f7cfadf548afd8b36d546bb429f87eb0a321ce54be13730294aea45e72a.json,28587093e10c3d3c3a8c4ac13f21932bb01f704edd96faba39dea796dcfce401,canonical/inst_d41f0f7cfadf548afd8b36d546bb429f87eb0a321ce54be13730294aea45e72a.json,81430fb7418c362f24fabf5a6f293820318a047d0b926ad77e1714f99c17da79,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16,6,4,24,23,3,7,0.35,1.1666666666666667,12,0.4285714285714286,4,1.75,4,0.4166666666666667,1.0,7,15,1,6,-13.0,12.0,13.0,108.0,22.0,10.0,4,3,18,96.0,12,2,exact,2,2
inst_d8d3130ca62f78d970e6558b2f60e1cac4ac8fb32dab01f61ab1ad5e2251a4ca,max3sat,compilation,test,benchmark_spec_v1.0,formal_data_v1,2026082701,9221991199426539451,low,anchor_pair,formal_compilation_generation,raw/max3sat/inst_d8d3130ca62f78d970e6558b2f60e1cac4ac8fb32dab01f61ab1ad5e2251a4ca.json,7b42b7504a9322aa270592f9725f3b01501e4c651310c797845c0c98578b241b,canonical/inst_d8d3130ca62f78d970e6558b2f60e1cac4ac8fb32dab01f61ab1ad5e2251a4ca.json,e3df0e16d13995268f0c8d8afd4946551db82320503f69df370afcd9ff21cfa4,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16,12,2,24,34,3,13,0.05909090909090909,1.0833333333333333,23,0.41025641025641024,7,1.6956521739130435,7,0.2608695652173913,1.0,13,46,1,12,-5.0,9.0,9.0,115.0,34.0,14.0,8,5,15,94.0,23,,bounded_pair_shadow_too_large,1,2
inst_d8ec562ca5ef40d9f7ef8722b8b48c9dc29bb61f474bb6de5cb9b2bcd9af7966,max3sat,compilation,train,benchmark_spec_v1.0,formal_data_v1,2026082701,685223786445006643,low,uniform,formal_compilation_generation,raw/max3sat/inst_d8ec562ca5ef40d9f7ef8722b8b48c9dc29bb61f474bb6de5cb9b2bcd9af7966.json,0d2eb6d70f83712a05304cf5c336c6cd647cd582a8af81a0b143fb4ba565805c,canonical/inst_d8ec562ca5ef40d9f7ef8722b8b48c9dc29bb61f474bb6de5cb9b2bcd9af7966.json,8726272f7cb548550d8f7894dbdbba5d09b801770b2ea0335923db788f00fe88,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16,16,2,32,83,3,29,0.05178571428571429,1.8125,67,0.22988505747126442,3,1.2985074626865671,3,0.2537313432835821,0.8620689655172413,29,23,10,4,-7.0,8.0,8.0,237.0,45.0,32.0,17,12,10,34.0,67,,bounded_pair_shadow_too_large,1,18
inst_d91125199706c8108c27d3f20dd2ffc9a38c519cb4e58c97770db6ccd427a96c,cubic_spin_glass,compilation,validation,benchmark_spec_v1.0,formal_data_v1,2026082701,8702828484722391047,high,uniform,qaoa_qmax_exclusion_promoted,raw/cubic_spin_glass/inst_d91125199706c8108c27d3f20dd2ffc9a38c519cb4e58c97770db6ccd427a96c.json,88c4fec2d3e1c4c22e39f3326bf0393c34206bbe09c7d81e4bf75e0bf7b21745,canonical/inst_d91125199706c8108c27d3f20dd2ffc9a38c519cb4e58c97770db6ccd427a96c.json,c7a27ac7a0ea78219006f7ea88f62bd240c4f3c905555be915420bbb2d7c1311,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16,8,4,32,66,3,32,0.5714285714285714,4.0,28,0.7083333333333333,5,3.4285714285714284,5,0.9285714285714286,1.0,32,132,1,11,-16.0,16.0,16.0,514.0,152.0,104.0,19,13,28,350.0,28,,bounded_pair_shadow_too_large,1,11
inst_d95ba9f5c6b1b663c2de24561e48d4b13c46cc51b82ce790ae6af438b438eddc,cubic_spin_glass,oracle,validation,benchmark_spec_v1.0,formal_data_v1,2026082701,1185646082549134427,low,anchor_pair,formal_oracle_generation,raw/cubic_spin_glass/inst_d95ba9f5c6b1b663c2de24561e48d4b13c46cc51b82ce790ae6af438b438eddc.json,3cc409ecae5425134c59fab9491a22d1f711e0d5a666f6d267c56b0e28391713,canonical/inst_d95ba9f5c6b1b663c2de24561e48d4b13c46cc51b82ce790ae6af438b438eddc.json,e2ab235058e111db2a292cf306891e2e55d765e3b2779410e658bf0a5e5b1dca,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16,7,1,7,29,3,7,0.2,1.0,15,0.2857142857142857,4,1.4,4,0.2,1.0,7,10,1,4,-8.0,8.0,8.0,143.0,24.0,32.0,3,4,8,46.0,15,2,exact,2,2
inst_d961c906ab8eb747e49d8004739def871391f3aee44b8abd0fcfe0dcae8b9c8a,cubic_spin_glass,qaoa,train,benchmark_spec_v1.0,formal_data_v1,2026082701,8729095960102855723,intermediate,anchor_pair,formal_qaoa_generation,raw/cubic_spin_glass/inst_d961c906ab8eb747e49d8004739def871391f3aee44b8abd0fcfe0dcae8b9c8a.json,9124a886c901c9ce7c87bae16318275885776e0ca8928ecc019ed5c8c7b9ebe8,canonical/inst_d961c906ab8eb747e49d8004739def871391f3aee44b8abd0fcfe0dcae8b9c8a.json,466f0f36a5584c652596bb3bc19c62c2ed12683a61227bc2021d285d7c6b7260,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16,8,2,16,50,3,16,0.2857142857142857,2.0,27,0.4375,6,1.7777777777777777,6,0.4074074074074074,1.0,16,43,1,7,-12.0,10.0,12.0,312.0,80.0,48.0,10,6,14,120.0,27,,bounded_pair_shadow_too_large,1,3
inst_d9fcb64321ce091430ee6b0db1aa4dfbaad697aa5555a67df934058f2ba4f14a,cubic_spin_glass,oracle,train,benchmark_spec_v1.0,formal_data_v1,2026082701,1356612726930734815,low,anchor_pair,formal_oracle_generation,raw/cubic_spin_glass/inst_d9fcb64321ce091430ee6b0db1aa4dfbaad697aa5555a67df934058f2ba4f14a.json,10be25988fe1c3110f1a48a87d84a0cd19e987deb426a7fca362c6aa170aea63,canonical/inst_d9fcb64321ce091430ee6b0db1aa4dfbaad697aa5555a67df934058f2ba4f14a.json,914008122bcd0d0f9d028f2c734c0dfa901b22b1e9029925a7f0e0ecee4da801,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16,5,1,5,18,3,5,0.5,1.0,9,0.4,3,1.6666666666666667,3,0.4444444444444444,1.0,5,8,1,4,-8.0,8.0,8.0,87.0,16.0,24.0,2,3,8,48.0,9,2,exact,2,2
inst_da3101c770b48b4f0db791033edb8e7a538edbef1506d2019f202beb0c200cca,cubic_spin_glass,compilation,test,benchmark_spec_v1.0,formal_data_v1,2026082701,7416363649322770609,high,uniform,formal_compilation_generation,raw/cubic_spin_glass/inst_da3101c770b48b4f0db791033edb8e7a538edbef1506d2019f202beb0c200cca.json,7d280af931c812ec2cfe9034615d527aa25f569eb05e6a21bb99a2ad95a0fc81,canonical/inst_da3101c770b48b4f0db791033edb8e7a538edbef1506d2019f202beb0c200cca.json,b7c1d23859784aa414192dd8636b8ace1b98a616c721224b06d7a153858eff31,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16,8,4,32,60,3,32,0.5714285714285714,4.0,27,0.71875,5,3.5555555555555554,5,1.0,1.0,32,134,1,11,-12.0,12.0,12.0,428.0,128.0,128.0,16,16,29,436.0,27,,bounded_pair_shadow_too_large,1,11
inst_da60bc0b894e25413beefdc46809ea64d66dfacb21e83b989411c128c9855efe,cubic_spin_glass,oracle,test,benchmark_spec_v1.0,formal_data_v1,2026082701,7783839519413410954,low,uniform,formal_oracle_generation,raw/cubic_spin_glass/inst_da60bc0b894e25413beefdc46809ea64d66dfacb21e83b989411c128c9855efe.json,d298e6899ece0f9cbd5be4bd8d702dd3cc27312829e73b2d3e2b02128c17b5d5,canonical/inst_da60bc0b894e25413beefdc46809ea64d66dfacb21e83b989411c128c9855efe.json,0882d6203460649d76fbef326728682752ac9c6953c13a8cdd618dd8cbd610e0,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16,7,1,7,27,3,7,0.2,1.0,14,0.33333333333333337,4,1.5,4,0.35714285714285715,1.0,7,10,1,5,-8.0,8.0,8.0,135.0,32.0,24.0,4,3,7,54.0,14,3,exact,3,3
