task_id,study,instance_id,representation,budget_key,p,warm_start_policy,pair_closure,code_commit,validation_commit,source_file_sha256,source_csv_row_number,evaluations,current_evaluations,effective_optimization_evaluations,evaluation_accounting,reuse_metric_errors_json
d1287ed9e3a2862ca9623b28a117fefcfc4c0a9f015cd09ad0a09ae89e8ff490,original_e4,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,all_native,equal_2q_budget_128,0,original_variables_only,auxiliary_cold_half,749d39f68d29d796da0060f6c180c3306254979e,1301a48c88d27ddc47c4fe10c547745d6fe28d9b,02505fb7952c35d924c5318561fb05b1f8662790a202b8d7ed29aee36756b8a5,3546,60,1,0,source 60 repeated initial-state evaluations; current replay 1; no optimization,"{""auxiliary_inconsistency_rate"": 0.0, ""encoded_energy_mean"": 7.105427357601002e-15, ""optimum_hit_rate"": 6.938893903907228e-18, ""original_objective_best"": 0.0, ""original_objective_mean"": 7.105427357601002e-15, ""statevector_norm"": 2.220446049250313e-16}"
d864e654a53089300a7e959191bf43c8dc45cce32c3e77bcb5c0ffc247c1bad5,original_e4,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,all_native,equal_2q_budget_128,0,original_variables_only,auxiliary_cold_half,749d39f68d29d796da0060f6c180c3306254979e,1301a48c88d27ddc47c4fe10c547745d6fe28d9b,02505fb7952c35d924c5318561fb05b1f8662790a202b8d7ed29aee36756b8a5,3547,60,1,0,source 60 repeated initial-state evaluations; current replay 1; no optimization,"{""auxiliary_inconsistency_rate"": 0.0, ""encoded_energy_mean"": 7.105427357601002e-15, ""optimum_hit_rate"": 6.938893903907228e-18, ""original_objective_best"": 0.0, ""original_objective_mean"": 7.105427357601002e-15, ""statevector_norm"": 2.220446049250313e-16}"
8723f69f78ae982ab351ab2ab4f7cade0137ae52c0e69914041a18b9458cd6e4,original_e4,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,fully_quadratized,equal_2q_budget_128,0,cold_start,not_applicable,749d39f68d29d796da0060f6c180c3306254979e,1301a48c88d27ddc47c4fe10c547745d6fe28d9b,02505fb7952c35d924c5318561fb05b1f8662790a202b8d7ed29aee36756b8a5,3578,60,1,0,source 60 repeated initial-state evaluations; current replay 1; no optimization,"{""auxiliary_inconsistency_rate"": 0.0, ""encoded_energy_mean"": 0.0, ""optimum_hit_rate"": 0.0, ""original_objective_best"": 0.0, ""original_objective_mean"": 0.0, ""statevector_norm"": 0.0}"
ea07ff9d9d1e525bab09e89708581012b46b2174c6360683ff0e250e76879515,original_e4,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,fully_quadratized,equal_2q_budget_128,0,cold_start,not_applicable,749d39f68d29d796da0060f6c180c3306254979e,1301a48c88d27ddc47c4fe10c547745d6fe28d9b,02505fb7952c35d924c5318561fb05b1f8662790a202b8d7ed29aee36756b8a5,3579,60,1,0,source 60 repeated initial-state evaluations; current replay 1; no optimization,"{""auxiliary_inconsistency_rate"": 0.0, ""encoded_energy_mean"": 0.0, ""optimum_hit_rate"": 0.0, ""original_objective_best"": 0.0, ""original_objective_mean"": 0.0, ""statevector_norm"": 0.0}"
601169945933c340db46e510409998c85f216a238f9401b9f739259db32297c9,original_e4,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,fully_quadratized,equal_2q_budget_128,0,cold_start,not_applicable,749d39f68d29d796da0060f6c180c3306254979e,1301a48c88d27ddc47c4fe10c547745d6fe28d9b,02505fb7952c35d924c5318561fb05b1f8662790a202b8d7ed29aee36756b8a5,3580,60,1,0,source 60 repeated initial-state evaluations; current replay 1; no optimization,"{""auxiliary_inconsistency_rate"": 0.0, ""encoded_energy_mean"": 0.0, ""optimum_hit_rate"": 0.0, ""original_objective_best"": 0.0, ""original_objective_mean"": 0.0, ""statevector_norm"": 0.0}"
811939e04f12ae52af794d1f23224ec8aa388a050860db234493abe3722c761f,original_e4,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,fully_quadratized,equal_2q_budget_128,0,original_variables_only,auxiliary_cold_half,749d39f68d29d796da0060f6c180c3306254979e,1301a48c88d27ddc47c4fe10c547745d6fe28d9b,02505fb7952c35d924c5318561fb05b1f8662790a202b8d7ed29aee36756b8a5,3581,60,1,0,source 60 repeated initial-state evaluations; current replay 1; no optimization,"{""auxiliary_inconsistency_rate"": 1.1102230246251565e-16, ""encoded_energy_mean"": 1.4210854715202004e-14, ""optimum_hit_rate"": 3.469446951953614e-18, ""original_objective_best"": 0.0, ""original_objective_mean"": 3.552713678800501e-15, ""statevector_norm"": 2.220446049250313e-16}"
4c4e1e0461d2d1502f722b3ccae1351c28a660c3cbdee76f003db438a0ce8a37,original_e4,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,fully_quadratized,equal_2q_budget_128,0,original_variables_only,auxiliary_cold_half,749d39f68d29d796da0060f6c180c3306254979e,1301a48c88d27ddc47c4fe10c547745d6fe28d9b,02505fb7952c35d924c5318561fb05b1f8662790a202b8d7ed29aee36756b8a5,3582,60,1,0,source 60 repeated initial-state evaluations; current replay 1; no optimization,"{""auxiliary_inconsistency_rate"": 1.1102230246251565e-16, ""encoded_energy_mean"": 1.4210854715202004e-14, ""optimum_hit_rate"": 3.469446951953614e-18, ""original_objective_best"": 0.0, ""original_objective_mean"": 3.552713678800501e-15, ""statevector_norm"": 2.220446049250313e-16}"
44be3f1ab11270a4e3bce068d2cc14759e7b7b37c317722e0992fc3d8db4a8a9,original_e4,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,fully_quadratized,equal_2q_budget_128,0,original_variables_only,auxiliary_cold_half,749d39f68d29d796da0060f6c180c3306254979e,1301a48c88d27ddc47c4fe10c547745d6fe28d9b,02505fb7952c35d924c5318561fb05b1f8662790a202b8d7ed29aee36756b8a5,3583,60,1,0,source 60 repeated initial-state evaluations; current replay 1; no optimization,"{""auxiliary_inconsistency_rate"": 1.1102230246251565e-16, ""encoded_energy_mean"": 1.4210854715202004e-14, ""optimum_hit_rate"": 3.469446951953614e-18, ""original_objective_best"": 0.0, ""original_objective_mean"": 3.552713678800501e-15, ""statevector_norm"": 2.220446049250313e-16}"
db79ffc2c6d6352405e718af8efcfdafbb7dd8ac9672c53a1ebad90081d1b0f3,original_e4,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,fully_quadratized,equal_2q_budget_128,0,original_and_auxiliary_variables,sa_rlt_level_2_pair_moments,749d39f68d29d796da0060f6c180c3306254979e,1301a48c88d27ddc47c4fe10c547745d6fe28d9b,02505fb7952c35d924c5318561fb05b1f8662790a202b8d7ed29aee36756b8a5,3584,60,1,0,source 60 repeated initial-state evaluations; current replay 1; no optimization,"{""auxiliary_inconsistency_rate"": 6.661338147750939e-16, ""encoded_energy_mean"": 1.4210854715202004e-14, ""optimum_hit_rate"": 0.0, ""original_objective_best"": 0.0, ""original_objective_mean"": 1.7763568394002505e-15, ""statevector_norm"": 0.0}"
5d83b893ecffffa87306fc41d298fcfe40135fadca3129eee6b5f4ee2d43e82d,original_e4,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,fully_quadratized,equal_2q_budget_128,0,original_and_auxiliary_variables,sa_rlt_level_2_pair_moments,749d39f68d29d796da0060f6c180c3306254979e,1301a48c88d27ddc47c4fe10c547745d6fe28d9b,02505fb7952c35d924c5318561fb05b1f8662790a202b8d7ed29aee36756b8a5,3585,60,1,0,source 60 repeated initial-state evaluations; current replay 1; no optimization,"{""auxiliary_inconsistency_rate"": 6.661338147750939e-16, ""encoded_energy_mean"": 1.4210854715202004e-14, ""optimum_hit_rate"": 0.0, ""original_objective_best"": 0.0, ""original_objective_mean"": 1.7763568394002505e-15, ""statevector_norm"": 0.0}"
b23967e173d058ef6321b4156890d1cba533312ad8cffc708cb737d8a86e7c2c,original_e4,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,fully_quadratized,equal_2q_budget_128,0,original_and_auxiliary_variables,sa_rlt_level_2_pair_moments,749d39f68d29d796da0060f6c180c3306254979e,1301a48c88d27ddc47c4fe10c547745d6fe28d9b,02505fb7952c35d924c5318561fb05b1f8662790a202b8d7ed29aee36756b8a5,3586,60,1,0,source 60 repeated initial-state evaluations; current replay 1; no optimization,"{""auxiliary_inconsistency_rate"": 6.661338147750939e-16, ""encoded_energy_mean"": 1.4210854715202004e-14, ""optimum_hit_rate"": 0.0, ""original_objective_best"": 0.0, ""original_objective_mean"": 1.7763568394002505e-15, ""statevector_norm"": 0.0}"
d86c3fe79e18610ba2214aa56a16949344f4b2eabd844e765029fb1e6a68bfd5,original_e4,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,fully_quadratized,equal_2q_budget_128,0,original_and_auxiliary_variables,independence_mu_product_ablation,749d39f68d29d796da0060f6c180c3306254979e,1301a48c88d27ddc47c4fe10c547745d6fe28d9b,02505fb7952c35d924c5318561fb05b1f8662790a202b8d7ed29aee36756b8a5,3587,60,1,0,source 60 repeated initial-state evaluations; current replay 1; no optimization,"{""auxiliary_inconsistency_rate"": 0.0, ""encoded_energy_mean"": 0.0, ""optimum_hit_rate"": 0.0, ""original_objective_best"": 0.0, ""original_objective_mean"": 0.0, ""statevector_norm"": 0.0}"
4cbf4be45593c77ca0fc0c2e5cdf46ea2c34c2545acf2c7ad21ebe29ca60f51f,original_e4,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,fully_quadratized,equal_2q_budget_128,0,original_and_auxiliary_variables,independence_mu_product_ablation,749d39f68d29d796da0060f6c180c3306254979e,1301a48c88d27ddc47c4fe10c547745d6fe28d9b,02505fb7952c35d924c5318561fb05b1f8662790a202b8d7ed29aee36756b8a5,3588,60,1,0,source 60 repeated initial-state evaluations; current replay 1; no optimization,"{""auxiliary_inconsistency_rate"": 0.0, ""encoded_energy_mean"": 0.0, ""optimum_hit_rate"": 0.0, ""original_objective_best"": 0.0, ""original_objective_mean"": 0.0, ""statevector_norm"": 0.0}"
8f758ab0d16557b7ea7a0dbc894d4ab9bcb0d86ddc1f77c075cb71b4272e774d,original_e4,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,fully_quadratized,equal_2q_budget_128,0,original_and_auxiliary_variables,independence_mu_product_ablation,749d39f68d29d796da0060f6c180c3306254979e,1301a48c88d27ddc47c4fe10c547745d6fe28d9b,02505fb7952c35d924c5318561fb05b1f8662790a202b8d7ed29aee36756b8a5,3589,60,1,0,source 60 repeated initial-state evaluations; current replay 1; no optimization,"{""auxiliary_inconsistency_rate"": 0.0, ""encoded_energy_mean"": 0.0, ""optimum_hit_rate"": 0.0, ""original_objective_best"": 0.0, ""original_objective_mean"": 0.0, ""statevector_norm"": 0.0}"
cd874eb372cb38516c34f30d6053ce2afdc6b1989b00794fadfc17056aa97228,original_e4,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,selective,equal_2q_budget_128,0,cold_start,not_applicable,749d39f68d29d796da0060f6c180c3306254979e,1301a48c88d27ddc47c4fe10c547745d6fe28d9b,02505fb7952c35d924c5318561fb05b1f8662790a202b8d7ed29aee36756b8a5,3626,60,1,0,source 60 repeated initial-state evaluations; current replay 1; no optimization,"{""auxiliary_inconsistency_rate"": 0.0, ""encoded_energy_mean"": 0.0, ""optimum_hit_rate"": 0.0, ""original_objective_best"": 0.0, ""original_objective_mean"": 0.0, ""statevector_norm"": 0.0}"
9957cd7f6e70e545e11a0d061e488499975ec9c0a0fb54fa9ef486e4c0011e04,original_e4,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,selective,equal_2q_budget_128,0,cold_start,not_applicable,749d39f68d29d796da0060f6c180c3306254979e,1301a48c88d27ddc47c4fe10c547745d6fe28d9b,02505fb7952c35d924c5318561fb05b1f8662790a202b8d7ed29aee36756b8a5,3627,60,1,0,source 60 repeated initial-state evaluations; current replay 1; no optimization,"{""auxiliary_inconsistency_rate"": 0.0, ""encoded_energy_mean"": 0.0, ""optimum_hit_rate"": 0.0, ""original_objective_best"": 0.0, ""original_objective_mean"": 0.0, ""statevector_norm"": 0.0}"
c71707317d9b67f3bc9e80704ac84e8efca71aeb9b63112c78fe6eaff09e78e6,original_e4,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,selective,equal_2q_budget_128,0,cold_start,not_applicable,749d39f68d29d796da0060f6c180c3306254979e,1301a48c88d27ddc47c4fe10c547745d6fe28d9b,02505fb7952c35d924c5318561fb05b1f8662790a202b8d7ed29aee36756b8a5,3628,60,1,0,source 60 repeated initial-state evaluations; current replay 1; no optimization,"{""auxiliary_inconsistency_rate"": 0.0, ""encoded_energy_mean"": 0.0, ""optimum_hit_rate"": 0.0, ""original_objective_best"": 0.0, ""original_objective_mean"": 0.0, ""statevector_norm"": 0.0}"
1773feb63751376b8b7dc497d1be7a670804393bf3264d42a52e76c0353e57b5,original_e4,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,selective,equal_2q_budget_128,0,original_variables_only,auxiliary_cold_half,749d39f68d29d796da0060f6c180c3306254979e,1301a48c88d27ddc47c4fe10c547745d6fe28d9b,02505fb7952c35d924c5318561fb05b1f8662790a202b8d7ed29aee36756b8a5,3629,60,1,0,source 60 repeated initial-state evaluations; current replay 1; no optimization,"{""auxiliary_inconsistency_rate"": 1.1102230246251565e-16, ""encoded_energy_mean"": 1.4210854715202004e-14, ""optimum_hit_rate"": 3.469446951953614e-18, ""original_objective_best"": 0.0, ""original_objective_mean"": 3.552713678800501e-15, ""statevector_norm"": 2.220446049250313e-16}"
2aade9e8d42ed1e856b612f0d64ad1765bdfd9621f288f308126aba801875fed,original_e4,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,selective,equal_2q_budget_128,0,original_variables_only,auxiliary_cold_half,749d39f68d29d796da0060f6c180c3306254979e,1301a48c88d27ddc47c4fe10c547745d6fe28d9b,02505fb7952c35d924c5318561fb05b1f8662790a202b8d7ed29aee36756b8a5,3630,60,1,0,source 60 repeated initial-state evaluations; current replay 1; no optimization,"{""auxiliary_inconsistency_rate"": 1.1102230246251565e-16, ""encoded_energy_mean"": 1.4210854715202004e-14, ""optimum_hit_rate"": 3.469446951953614e-18, ""original_objective_best"": 0.0, ""original_objective_mean"": 3.552713678800501e-15, ""statevector_norm"": 2.220446049250313e-16}"
ce31b018e4138da6b5fcc2d086f369682764f995cc5d15bc226c1f8a2c99dabd,original_e4,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,selective,equal_2q_budget_128,0,original_variables_only,auxiliary_cold_half,749d39f68d29d796da0060f6c180c3306254979e,1301a48c88d27ddc47c4fe10c547745d6fe28d9b,02505fb7952c35d924c5318561fb05b1f8662790a202b8d7ed29aee36756b8a5,3631,60,1,0,source 60 repeated initial-state evaluations; current replay 1; no optimization,"{""auxiliary_inconsistency_rate"": 1.1102230246251565e-16, ""encoded_energy_mean"": 1.4210854715202004e-14, ""optimum_hit_rate"": 3.469446951953614e-18, ""original_objective_best"": 0.0, ""original_objective_mean"": 3.552713678800501e-15, ""statevector_norm"": 2.220446049250313e-16}"
d26699ea535aa0b3fe2b2dfb296d782dc0de84364f0e7103b01792d10ff2579c,original_e4,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,selective,equal_2q_budget_128,0,original_and_auxiliary_variables,sa_rlt_level_2_pair_moments,749d39f68d29d796da0060f6c180c3306254979e,1301a48c88d27ddc47c4fe10c547745d6fe28d9b,02505fb7952c35d924c5318561fb05b1f8662790a202b8d7ed29aee36756b8a5,3632,60,1,0,source 60 repeated initial-state evaluations; current replay 1; no optimization,"{""auxiliary_inconsistency_rate"": 2.4424906541753444e-15, ""encoded_energy_mean"": 7.105427357601002e-15, ""optimum_hit_rate"": 0.0, ""original_objective_best"": 0.0, ""original_objective_mean"": 7.105427357601002e-15, ""statevector_norm"": 0.0}"
ebfbef44d1a00479af2ad516e9f26c5515cb89ec9e1cbc4be31e053b1a1caf16,original_e4,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,selective,equal_2q_budget_128,0,original_and_auxiliary_variables,sa_rlt_level_2_pair_moments,749d39f68d29d796da0060f6c180c3306254979e,1301a48c88d27ddc47c4fe10c547745d6fe28d9b,02505fb7952c35d924c5318561fb05b1f8662790a202b8d7ed29aee36756b8a5,3633,60,1,0,source 60 repeated initial-state evaluations; current replay 1; no optimization,"{""auxiliary_inconsistency_rate"": 2.4424906541753444e-15, ""encoded_energy_mean"": 7.105427357601002e-15, ""optimum_hit_rate"": 0.0, ""original_objective_best"": 0.0, ""original_objective_mean"": 7.105427357601002e-15, ""statevector_norm"": 0.0}"
164c4abf7e356fba75f2043672e5c484955aaf0032991b5e77da1afc962a541a,original_e4,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,selective,equal_2q_budget_128,0,original_and_auxiliary_variables,sa_rlt_level_2_pair_moments,749d39f68d29d796da0060f6c180c3306254979e,1301a48c88d27ddc47c4fe10c547745d6fe28d9b,02505fb7952c35d924c5318561fb05b1f8662790a202b8d7ed29aee36756b8a5,3634,60,1,0,source 60 repeated initial-state evaluations; current replay 1; no optimization,"{""auxiliary_inconsistency_rate"": 2.4424906541753444e-15, ""encoded_energy_mean"": 7.105427357601002e-15, ""optimum_hit_rate"": 0.0, ""original_objective_best"": 0.0, ""original_objective_mean"": 7.105427357601002e-15, ""statevector_norm"": 0.0}"
5f2423e23765561fa961550e44702f3a0656b7bfba5248ea9c82803ebdcdb90b,original_e4,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,selective,equal_2q_budget_128,0,original_and_auxiliary_variables,independence_mu_product_ablation,749d39f68d29d796da0060f6c180c3306254979e,1301a48c88d27ddc47c4fe10c547745d6fe28d9b,02505fb7952c35d924c5318561fb05b1f8662790a202b8d7ed29aee36756b8a5,3635,60,1,0,source 60 repeated initial-state evaluations; current replay 1; no optimization,"{""auxiliary_inconsistency_rate"": 0.0, ""encoded_energy_mean"": 0.0, ""optimum_hit_rate"": 0.0, ""original_objective_best"": 0.0, ""original_objective_mean"": 0.0, ""statevector_norm"": 0.0}"
b12a130629742ee4987d520d80007eefda8468071c604db51b460e78b39b83a2,original_e4,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,selective,equal_2q_budget_128,0,original_and_auxiliary_variables,independence_mu_product_ablation,749d39f68d29d796da0060f6c180c3306254979e,1301a48c88d27ddc47c4fe10c547745d6fe28d9b,02505fb7952c35d924c5318561fb05b1f8662790a202b8d7ed29aee36756b8a5,3636,60,1,0,source 60 repeated initial-state evaluations; current replay 1; no optimization,"{""auxiliary_inconsistency_rate"": 0.0, ""encoded_energy_mean"": 0.0, ""optimum_hit_rate"": 0.0, ""original_objective_best"": 0.0, ""original_objective_mean"": 0.0, ""statevector_norm"": 0.0}"
3a6760b6e1d2d6394bd1d2402409a512a8f3a969a154e49a22a3a74f7e950d90,original_e4,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,selective,equal_2q_budget_128,0,original_and_auxiliary_variables,independence_mu_product_ablation,749d39f68d29d796da0060f6c180c3306254979e,1301a48c88d27ddc47c4fe10c547745d6fe28d9b,02505fb7952c35d924c5318561fb05b1f8662790a202b8d7ed29aee36756b8a5,3637,60,1,0,source 60 repeated initial-state evaluations; current replay 1; no optimization,"{""auxiliary_inconsistency_rate"": 0.0, ""encoded_energy_mean"": 0.0, ""optimum_hit_rate"": 0.0, ""original_objective_best"": 0.0, ""original_objective_mean"": 0.0, ""statevector_norm"": 0.0}"
316977db09300ec0e17efb2bd976e35901aaff0b2da148593c2f1211d9f33b1a,original_e4,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,matched_random_selective,equal_2q_budget_128,0,cold_start,not_applicable,749d39f68d29d796da0060f6c180c3306254979e,1301a48c88d27ddc47c4fe10c547745d6fe28d9b,02505fb7952c35d924c5318561fb05b1f8662790a202b8d7ed29aee36756b8a5,3674,60,1,0,source 60 repeated initial-state evaluations; current replay 1; no optimization,"{""auxiliary_inconsistency_rate"": 0.0, ""encoded_energy_mean"": 0.0, ""optimum_hit_rate"": 0.0, ""original_objective_best"": 0.0, ""original_objective_mean"": 0.0, ""statevector_norm"": 0.0}"
1216721d0c971523e37fade08e051d44dc972d8fed9b6e66e4892dcbfb86c07d,original_e4,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,matched_random_selective,equal_2q_budget_128,0,cold_start,not_applicable,749d39f68d29d796da0060f6c180c3306254979e,1301a48c88d27ddc47c4fe10c547745d6fe28d9b,02505fb7952c35d924c5318561fb05b1f8662790a202b8d7ed29aee36756b8a5,3675,60,1,0,source 60 repeated initial-state evaluations; current replay 1; no optimization,"{""auxiliary_inconsistency_rate"": 0.0, ""encoded_energy_mean"": 0.0, ""optimum_hit_rate"": 0.0, ""original_objective_best"": 0.0, ""original_objective_mean"": 0.0, ""statevector_norm"": 0.0}"
82c510b79d062df0b81c881e24e38549e410bc21839617104af86db3b0929d69,original_e4,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,matched_random_selective,equal_2q_budget_128,0,cold_start,not_applicable,749d39f68d29d796da0060f6c180c3306254979e,1301a48c88d27ddc47c4fe10c547745d6fe28d9b,02505fb7952c35d924c5318561fb05b1f8662790a202b8d7ed29aee36756b8a5,3676,60,1,0,source 60 repeated initial-state evaluations; current replay 1; no optimization,"{""auxiliary_inconsistency_rate"": 0.0, ""encoded_energy_mean"": 0.0, ""optimum_hit_rate"": 0.0, ""original_objective_best"": 0.0, ""original_objective_mean"": 0.0, ""statevector_norm"": 0.0}"
a141afebb43e785682b9a9ea3f58a367518bb1c8aedc739424222f0638aa3d97,original_e4,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,matched_random_selective,equal_2q_budget_128,0,original_variables_only,auxiliary_cold_half,749d39f68d29d796da0060f6c180c3306254979e,1301a48c88d27ddc47c4fe10c547745d6fe28d9b,02505fb7952c35d924c5318561fb05b1f8662790a202b8d7ed29aee36756b8a5,3677,60,1,0,source 60 repeated initial-state evaluations; current replay 1; no optimization,"{""auxiliary_inconsistency_rate"": 1.1102230246251565e-16, ""encoded_energy_mean"": 7.105427357601002e-15, ""optimum_hit_rate"": 3.469446951953614e-18, ""original_objective_best"": 0.0, ""original_objective_mean"": 3.552713678800501e-15, ""statevector_norm"": 2.220446049250313e-16}"
ded9b2d866f960f39e2d238eb47634c430a6784a7c2b21cb6ef99a83149d0c12,original_e4,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,matched_random_selective,equal_2q_budget_128,0,original_variables_only,auxiliary_cold_half,749d39f68d29d796da0060f6c180c3306254979e,1301a48c88d27ddc47c4fe10c547745d6fe28d9b,02505fb7952c35d924c5318561fb05b1f8662790a202b8d7ed29aee36756b8a5,3678,60,1,0,source 60 repeated initial-state evaluations; current replay 1; no optimization,"{""auxiliary_inconsistency_rate"": 1.1102230246251565e-16, ""encoded_energy_mean"": 7.105427357601002e-15, ""optimum_hit_rate"": 3.469446951953614e-18, ""original_objective_best"": 0.0, ""original_objective_mean"": 3.552713678800501e-15, ""statevector_norm"": 2.220446049250313e-16}"
77400aac74536371dbe7f84b30ff721572c44142562836649f53ad52eafba295,original_e4,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,matched_random_selective,equal_2q_budget_128,0,original_variables_only,auxiliary_cold_half,749d39f68d29d796da0060f6c180c3306254979e,1301a48c88d27ddc47c4fe10c547745d6fe28d9b,02505fb7952c35d924c5318561fb05b1f8662790a202b8d7ed29aee36756b8a5,3679,60,1,0,source 60 repeated initial-state evaluations; current replay 1; no optimization,"{""auxiliary_inconsistency_rate"": 1.1102230246251565e-16, ""encoded_energy_mean"": 7.105427357601002e-15, ""optimum_hit_rate"": 3.469446951953614e-18, ""original_objective_best"": 0.0, ""original_objective_mean"": 3.552713678800501e-15, ""statevector_norm"": 2.220446049250313e-16}"
285e05059c5d57adecfd3b13d4fd0528f7b05d12099a39eaf9eac8830689c98f,original_e4,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,matched_random_selective,equal_2q_budget_128,0,original_and_auxiliary_variables,sa_rlt_level_2_pair_moments,749d39f68d29d796da0060f6c180c3306254979e,1301a48c88d27ddc47c4fe10c547745d6fe28d9b,02505fb7952c35d924c5318561fb05b1f8662790a202b8d7ed29aee36756b8a5,3680,60,1,0,source 60 repeated initial-state evaluations; current replay 1; no optimization,"{""auxiliary_inconsistency_rate"": 4.440892098500626e-16, ""encoded_energy_mean"": 3.552713678800501e-15, ""optimum_hit_rate"": 0.0, ""original_objective_best"": 0.0, ""original_objective_mean"": 1.7763568394002505e-15, ""statevector_norm"": 0.0}"
9c2bb1f560bc76ca3834fd5c091a7f24ae2805e2e6a540098f6c2447de8a3bd4,original_e4,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,matched_random_selective,equal_2q_budget_128,0,original_and_auxiliary_variables,sa_rlt_level_2_pair_moments,749d39f68d29d796da0060f6c180c3306254979e,1301a48c88d27ddc47c4fe10c547745d6fe28d9b,02505fb7952c35d924c5318561fb05b1f8662790a202b8d7ed29aee36756b8a5,3681,60,1,0,source 60 repeated initial-state evaluations; current replay 1; no optimization,"{""auxiliary_inconsistency_rate"": 4.440892098500626e-16, ""encoded_energy_mean"": 3.552713678800501e-15, ""optimum_hit_rate"": 0.0, ""original_objective_best"": 0.0, ""original_objective_mean"": 1.7763568394002505e-15, ""statevector_norm"": 0.0}"
8f0823ed04bfe28521072f3d432b25035d41ba22dc0b1be3653922b656381046,original_e4,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,matched_random_selective,equal_2q_budget_128,0,original_and_auxiliary_variables,sa_rlt_level_2_pair_moments,749d39f68d29d796da0060f6c180c3306254979e,1301a48c88d27ddc47c4fe10c547745d6fe28d9b,02505fb7952c35d924c5318561fb05b1f8662790a202b8d7ed29aee36756b8a5,3682,60,1,0,source 60 repeated initial-state evaluations; current replay 1; no optimization,"{""auxiliary_inconsistency_rate"": 4.440892098500626e-16, ""encoded_energy_mean"": 3.552713678800501e-15, ""optimum_hit_rate"": 0.0, ""original_objective_best"": 0.0, ""original_objective_mean"": 1.7763568394002505e-15, ""statevector_norm"": 0.0}"
